Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa00620:Pyruvate metabolism	6	2.3255813953488373	6.969173924183645E-4	ALDH1B1, LDHD, ALDH2, ACACB, ACAT1, PC	125	40	6879	8.254800000000001	0.13014789013711225	0.13014789013711225	0.8700116425437887
KEGG_PATHWAY	hsa00071:Fatty acid degradation	6	2.3255813953488373	8.754529700430545E-4	ACSL1, ACADM, ALDH1B1, ADH5, ALDH2, ACAT1	125	42	6879	7.861714285714286	0.1606833923260842	0.08385775794699002	1.091766764286728
KEGG_PATHWAY	hsa00410:beta-Alanine metabolism	5	1.937984496124031	0.0021713916872798476	ALDH6A1, ACADM, ALDH1B1, ALDH2, ALDH3B1	125	31	6879	8.876129032258063	0.3525738301373632	0.13490576728537218	2.6877921432751917
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	10	3.875968992248062	0.0048692008553569525	HRH1, ADCY9, GRIN2C, PHKB, ERBB3, ERBB2, SPHK1, RYR1, OXTR, ITPR1	125	179	6879	3.0744134078212295	0.6232670911796224	0.21655522276473393	5.9345586499980785
KEGG_PATHWAY	hsa00280:Valine, leucine and isoleucine degradation	5	1.937984496124031	0.009867930071847539	ALDH6A1, ACADM, ALDH1B1, ALDH2, ACAT1	125	47	6879	5.854468085106383	0.8623977712960564	0.32744920000129873	11.688388616511315
KEGG_PATHWAY	hsa00640:Propanoate metabolism	4	1.550387596899225	0.013483024985387115	ALDH6A1, ACADM, ACACB, ACAT1	125	28	6879	7.861714285714285	0.9337916883856617	0.3639585502094055	15.645783866503116
KEGG_PATHWAY	hsa01200:Carbon metabolism	7	2.7131782945736433	0.016026159307135746	ALDH6A1, ACADM, SDHD, ADH5, PGK1, ACAT1, PC	125	113	6879	3.409061946902655	0.9604896805381633	0.3697250054639081	18.33121476151294
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	6	2.3255813953488373	0.017466065111154325	AKT1, PLD2, WASF3, CFL2, SPHK1, VASP	125	84	6879	3.930857142857143	0.9705210639129119	0.3562918975551308	19.816580469283263
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	6	2.3255813953488373	0.020037966592172968	CD47, COL6A6, ITGB4, ITGA3, AGRN, SDC4	125	87	6879	3.7953103448275862	0.9825478058278576	0.36225068027144225	22.407981431547018
KEGG_PATHWAY	hsa04510:Focal adhesion	9	3.488372093023256	0.03218208469308613	AKT1, COL6A6, BCL2, ERBB2, ITGB4, MYLPF, ITGA3, PPP1CC, VASP	125	206	6879	2.4043106796116502	0.9985587762274036	0.4801558731615869	33.63513788131557
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	5	1.937984496124031	0.03226095808933792	ALDH1B1, ADH5, ALDH2, PGK1, ALDH3B1	125	67	6879	4.106865671641791	0.9985820775904823	0.449117070177538	33.70289570577529
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	9	3.488372093023256	0.03721456220625379	ACADM, ATIC, ALDH1B1, SDHD, ADH5, ALDH2, PGK1, IDI1, ACAT1	125	212	6879	2.336264150943396	0.9994919545305807	0.46851393544872677	37.8330597252469
KEGG_PATHWAY	hsa00340:Histidine metabolism	3	1.1627906976744187	0.058885376604381014	ALDH1B1, ALDH2, ALDH3B1	125	22	6879	7.504363636363637	0.9999946481449752	0.6069024528863263	53.265640830681505
KEGG_PATHWAY	hsa03060:Protein export	3	1.1627906976744187	0.06375252856639943	SEC11C, SPCS3, SEC62	125	23	6879	7.17808695652174	0.9999981027194349	0.6097929503451711	56.2063131405006
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	5	1.937984496124031	0.06454566328462191	ADCY9, LMNA, ITGB4, ITGA3, CACNB4	125	84	6879	3.275714285714286	0.9999983985309903	0.5891960893013566	56.66905169984643
KEGG_PATHWAY	hsa00561:Glycerolipid metabolism	4	1.550387596899225	0.08638924963587838	ALDH1B1, ALDH2, LCLAT1, GPAM	125	58	6879	3.7953103448275862	0.9999999858015726	0.6767675043506536	67.77579044077969
